route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
14-VIC,4462,11333115:10037104:10050456,UVic via Richmond,26515,10050456,0
32-VIC,4450,11084673:10037108:10049874,Royal Oak Exch,18626,10049874,1
32-VIC,4455,11084673:10037108:10050488,Royal Oak Exch,18626,10050488,1
83-VIC,4461,11262106:10037109:10049548,Sidney via West Saanich,19128,10049548,0
14-VIC,4450,11088713:10037112:10050675,Vic General via Craigflower,40195,10050675,1
14-VIC,4455,11088713:10037112:10050821,Vic General via Craigflower,40195,10050821,1
72-VIC,3240,11313280:10037114:10052806,Swartz Bay Ferry via Saanichton,18512,10052806,0
26-VIC,3240,11314373:10037117:10051023,Dockyard via McKenzie/Tillicum,40061,10051023,1
3-VIC,4462,11333399:10037118:10049628,Royal Jubilee via Quimper Loop,19489,10049628,1
82-VIC,4439,11027566:10037119:10049459,Sidney via Stautw,19092,10049459,0
82-VIC,4444,11027566:10037119:10052559,Sidney via Stautw,19092,10052559,0
3-VIC,4444,11027773:10037120:10049729,James Bay,21723,10049729,0
3-VIC,4439,11027773:10037120:10052763,James Bay,21723,10052763,0
26-VIC,4459,11324752:10037124:10051425,Dockyard via McKenzie/Tillicum,40061,10051425,1
28-VIC,4457,11321133:10037125:10051709,Majestic via Shelbourne,26525,10051709,0
14-VIC,3240,11314191:10037126:11184614,UVic via Richmond,26515,11184614,0
51-VIC,4444,11001800:10037127:10048913,Langford - McKenzie Express,39920,10048913,1
51-VIC,4439,11001800:10037127:10052898,Langford - McKenzie Express,39920,10052898,1
26-VIC,4460,11329458:10037129:11184271,Dockyard via McKenzie/Tillicum,40061,11184271,1
15-VIC,4459,11324554:10037131:10051206,UVic - Fort/Foul Bay Express,19054,10051206,0
6-VIC,4461,11261178:10037132:10050811,Downtown,18962,10050811,1
5-VIC,4457,11321386:10037133:10049336,Willows,23383,10049336,0
15-VIC,4457,11322017:10037134:10050317,UVic - Fort/Foul Bay Express,19054,10050317,0
30-VIC,4459,11324317:10037136:10051491,Downtown,18838,10051491,1
12-VIC,4460,11329676:10037137:11184554,UVic via Kenmore,18536,11184554,0
27-VIC,4461,11260941:10037138:10049365,Downtown,36309,10049365,1
53-VIC,4457,11322866:10037141:10052131,Langford Exch via Atkins,40132,10052131,1
6-VIC,4439,11064843:10037142:10050420,Royal Oak Exch via Royal Oak Ctr,18715,10050420,0
6-VIC,4444,11064843:10037142:10050583,Royal Oak Exch via Royal Oak Ctr,18715,10050583,0
6-VIC,4457,11321579:10037143:10048997,Royal Oak Exch via Royal Oak Ctr,18715,10048997,0
14-VIC,4439,11046013:10037144:10050779,UVic via Richmond,26515,10050779,0
14-VIC,4444,11046013:10037144:10051862,UVic via Richmond,26515,10051862,0
27-VIC,4457,11321185:10037145:10052220,Gordon Head via Shelbourne,26178,10052220,0
61-VIC,4455,11087585:10037146:10049377,Langford Exch,19003,10049377,0
61-VIC,4450,11087585:10037146:10051886,Langford Exch,19003,10051886,0
4-VIC,4445,11036317:10037150:11184274,UVic via Hillside,18645,11184274,0
39-VIC,4430,11317511:10037152:10051637,UVic via Royal Oak,40375,10051637,0
26-VIC,4461,11261932:10037155:11183980,UVic via Tillicum/McKenzie,31720,11183980,0
6-VIC,4462,11332869:10037156:10050904,Downtown,18962,10050904,1
8-VIC,4444,11028389:10037157:10051791,Interurban via Finlayson,26945,10051791,1
8-VIC,4439,11028389:10037157:10052511,Interurban via Finlayson,26945,10052511,1
30-VIC,4444,11032642:10037160:10050361,Downtown,18838,10050361,1
30-VIC,4439,11032642:10037160:10052706,Downtown,18838,10052706,1
14-VIC,4460,11329353:10037161:10050930,UVic via Richmond,26515,10050930,0
3-VIC,4445,11037606:10037165:10051671,to Downtown only,21597,10051671,0
2-VIC,4459,11324018:10037170:10050774,South Oak Bay,23427,10050774,0
6-VIC,4460,11328939:10037171:10049077,Royal Oak Exch via Royal Oak Ctr,18715,10049077,0
26-VIC,4444,11001536:10037172:10049079,UVic via Tillicum/McKenzie,31720,10049079,0
26-VIC,4439,11001536:10037172:10049905,UVic via Tillicum/McKenzie,31720,10049905,0
6A-VIC,4462,11332694:10037176:10050456,Royal Oak Exch via Emily Carr,21583,10050456,0
8-VIC,4462,11332318:10037177:10051466,Oak Bay via Finlayson,26943,10051466,0
2-VIC,3240,11313728:10037184:10052380,South Oak Bay,23427,10052380,0
6-VIC,4445,11036079:10037185:10050279,Royal Oak Exch via Royal Oak Ctr,18715,10050279,0
95-VIC,4457,11320886:10037186:10051498,Blink - to Downtown,18717,10051498,0
52-VIC,4457,11322728:10037187:10051706,Bear Mountain via Millstream,40065,10051706,1
22-VIC,4460,11329827:10037188:10052001,Vic General via Hastings,36320,10052001,0
6-VIC,4446,11039393:10037189:10052861,Downtown,18962,10052861,1
3-VIC,4461,11262544:10037192:10051029,to Downtown only,21597,10051029,0
39-VIC,4457,11322647:10037193:11184152,UVic via Royal Oak,19305,11184152,0
30-VIC,4446,11039495:10037195:11184648,Royal Oak Exch via Carey,18634,11184648,0
14-VIC,4439,11046102:10037198:10051807,to Downtown only,40008,10051807,1
14-VIC,4444,11046102:10037198:10052884,to Downtown only,40008,10052884,1
58-VIC,4450,11085909:10037199:10050183,Goldstream Mdws via Westhills,40201,10050183,1
58-VIC,4455,11085909:10037199:10052212,Goldstream Mdws via Westhills,40201,10052212,1
46-VIC,4455,11086063:10037200:10049326,Dockyard,39897,10049326,0
46-VIC,4450,11086063:10037200:10050538,Dockyard,39897,10050538,0
26-VIC,4444,11001732:10037201:11183837,Dockyard via McKenzie/Tillicum,40061,11183837,1
26-VIC,4439,11001732:10037201:11184676,Dockyard via McKenzie/Tillicum,40061,11184676,1
15-VIC,3240,11314252:10037204:11184399,Esquimalt - Fort/Yates Express,23403,11184399,1
95-VIC,4445,11035533:10037205:10052722,Blink - to Langford,18836,10052722,1
6A-VIC,4430,11319714:10037207:10051052,Downtown via Emily Carr,21741,10051052,1
15-VIC,4455,11087960:10037209:11183828,UVic - Fort/Foul Bay Express,19054,11183828,0
15-VIC,4450,11087960:10037209:11184105,UVic - Fort/Foul Bay Express,19054,11184105,0
28-VIC,4457,11321253:10037214:11184486,Downtown,36290,11184486,1
27-VIC,4462,11332377:10037218:10050638,Gordon Head via Shelbourne,26178,10050638,0
26-VIC,4455,11087945:10037219:11183970,UVic via Tillicum/McKenzie,31720,11183970,0
26-VIC,4450,11087945:10037219:11184030,UVic via Tillicum/McKenzie,31720,11184030,0
21-VIC,4462,11333517:10037220:11184170,Interurban to Camosun only,23380,11184170,0
28-VIC,4462,11332358:10037227:10050055,Downtown,36290,10050055,1
25-VIC,4453,11084614:10037228:10049157,Tillicum Ctr via Munro,26113,10049157,1
25-VIC,4452,11084614:10037228:10052176,Tillicum Ctr via Munro,26113,10052176,1
25-VIC,4455,11084614:10037228:10052751,Tillicum Ctr via Munro,26113,10052751,1
22-VIC,4450,11086874:10037229:10051148,Vic General via Hastings,36320,10051148,0
22-VIC,4455,11086874:10037229:10052878,Vic General via Hastings,36320,10052878,0
95-VIC,4450,11088179:10037230:10048870,Blink - to Downtown,18717,10048870,0
95-VIC,4455,11088179:10037230:10050216,Blink - to Downtown,18717,10050216,0
30-VIC,4461,11261581:10037231:10049365,Downtown,18838,10049365,1
14-VIC,4430,11317980:10037233:10049335,UVic via Richmond,26515,10049335,0
2-VIC,4430,11319329:10037236:10051181,South Oak Bay,23427,10051181,0
24-VIC,4459,11324109:10037238:10051911,Cedar Hill via Cook North,19044,10051911,0
95-VIC,4455,11088302:10037239:11025988,Blink - to Downtown,18717,11025988,0
95-VIC,4450,11088302:10037239:11026037,Blink - to Downtown,18717,11026037,0
61-VIC,4457,11321071:10037240:10050307,Langford Exch,19003,10050307,0
55-VIC,4462,11333843:10037242:10050800,William Head via Happy Valley,26324,10050800,1
26-VIC,4455,11087944:10037243:10049918,UVic via Tillicum/McKenzie,31720,10049918,0
26-VIC,4450,11087944:10037243:10051926,UVic via Tillicum/McKenzie,31720,10051926,0
39-VIC,4457,11322481:10037247:11184352,to Royal Oak Exch only,18868,11184352,1
15-VIC,4460,11329343:10037248:11184608,Esquimalt - Fort/Yates Express,23403,11184608,1
14-VIC,4461,11261831:10037253:10050882,UVic via Richmond,26515,10050882,0
53-VIC,4445,11038539:10037255:10049847,Vic General via Atkins,40221,10049847,0
95-VIC,4430,11316829:10037256:10049293,Blink - to Langford,18836,10049293,1
4-VIC,4457,11321648:10037258:11184300,Downtown via Hillside,26927,11184300,1
8-VIC,4461,11261005:10037262:11183757,Tillicum Ctr via Finlayson,26916,11183757,1
22-VIC,4445,11037470:10037264:10052528,Hillside Ctr via Hastings,19096,10052528,1
39-VIC,4450,11086713:10037265:10052329,Interurban via Royal Oak,19291,10052329,1
39-VIC,4455,11086713:10037265:10052402,Interurban via Royal Oak,19291,10052402,1
49-VIC,3240,11315036:10037272:10052562,Skirt Mountain via Florence Lake,40397,10052562,0
4-VIC,4445,11036331:10037276:10050919,UVic via Hillside,18645,10050919,0
55-VIC,4444,11033265:10037278:10050613,Langford Exch via Happy Valley,26068,10050613,0
55-VIC,4439,11033265:10037278:10052593,Langford Exch via Happy Valley,26068,10052593,0
24-VIC,4446,11039252:10037280:10049915,Tillicum Ctr via Colville,21694,10049915,1
28-VIC,4445,11035813:10037281:10049656,Majestic via Shelbourne,26525,10049656,0
57-VIC,4462,11333822:10037283:11026017,Thetis Heights via McCallum,22957,11026017,0
72-VIC,4439,11001226:10037286:10048868,Swartz Bay Ferry via Saanichton,18512,10048868,0
72-VIC,4444,11001226:10037286:10049427,Swartz Bay Ferry via Saanichton,18512,10049427,0
95-VIC,4459,11323736:10037293:10052219,Blink - to Downtown,18717,10052219,0
22-VIC,4439,11028818:10037294:10049048,Hillside Ctr via Hastings,19096,10049048,1
22-VIC,4444,11028818:10037294:10051708,Hillside Ctr via Hastings,19096,10051708,1
28-VIC,4446,11039132:10037295:10051528,Majestic via Shelbourne,26525,10051528,0
60-VIC,4444,11033121:10037299:10049401,Royal Bay Exch via Lagoon,18644,10049401,1
60-VIC,4439,11033121:10037299:10050550,Royal Bay Exch via Lagoon,18644,10050550,1
6-VIC,4459,11324231:10037300:10050358,Downtown,18962,10050358,1
57-VIC,4446,11041234:10037302:10050365,Langford Exch via McCallum,40271,10050365,1
21-VIC,4439,11041346:10037303:11183813,Interurban to Camosun only,23380,11183813,0
21-VIC,4444,11041346:10037303:11184054,Interurban to Camosun only,23380,11184054,0
52-VIC,4455,11085604:10037305:10049612,Colwood Exch via Royal Bay,26436,10049612,0
52-VIC,4450,11085604:10037305:10052548,Colwood Exch via Royal Bay,26436,10052548,0
26-VIC,4445,11036753:10037307:10049752,Dockyard via McKenzie/Tillicum,40061,10049752,1
8-VIC,4450,11086466:10037309:10050168,Interurban via Finlayson,26945,10050168,1
8-VIC,4455,11086466:10037309:10052838,Interurban via Finlayson,26945,10052838,1
31-VIC,4439,11032582:10037312:10050616,Royal Oak Exch via Glanford,18743,10050616,0
31-VIC,4444,11032582:10037312:10052703,Royal Oak Exch via Glanford,18743,10052703,0
26-VIC,4439,11001774:10037313:10049492,UVic via Tillicum/McKenzie,40317,10049492,0
26-VIC,4444,11001774:10037313:10049848,UVic via Tillicum/McKenzie,40317,10049848,0
5-VIC,4462,11332496:10037314:11184447,Willows,23383,11184447,0
95-VIC,4430,11316674:10037319:10052370,Blink - to Downtown,18717,10052370,0
87-VIC,4430,11318215:10037322:10050565,Sidney,19432,10050565,0
14-VIC,4455,11088796:10037327:10049340,Vic General via Craigflower,40195,10049340,1
14-VIC,4450,11088796:10037327:10049921,Vic General via Craigflower,40195,10049921,1
75-VIC,4455,11084730:10037330:10049934,Downtown - Keating Industrial,19205,10049934,1
75-VIC,4450,11084730:10037330:10050958,Downtown - Keating Industrial,19205,10050958,1
32-VIC,4430,11319020:10037331:11184594,Royal Oak Exch,18626,11184594,1
52-VIC,4461,11262198:10037333:10049111,Colwood Exch via Royal Bay,26436,10049111,0
31-VIC,4430,11319175:10037334:10051488,Downtown,18859,10051488,1
15-VIC,4462,11333064:10037335:10049579,UVic - Fort/Foul Bay Express,19054,10049579,0
24-VIC,4445,11036001:10037344:10052810,Cedar Hill via Cook North,19044,10052810,0
95-VIC,4446,11038849:10037345:10051555,Blink - to Downtown,18717,10051555,0
72-VIC,4444,11001191:10037346:10795921,Downtown via Saanichton,18716,10795921,1
72-VIC,4439,11001191:10037346:10796253,Downtown via Saanichton,18716,10796253,1
15-VIC,4459,11324639:10037348:10051140,Esquimalt - Fort/Yates Express,23403,10051140,1
5-VIC,4461,11261047:10037350:10049582,James Bay - Fisherman's Wharf,36285,10049582,1
70-VIC,4444,11001141:10037352:10050632,Swartz Bay Ferry via Hwy 17,40393,10050632,0
70-VIC,4439,11001141:10037352:10051118,Swartz Bay Ferry via Hwy 17,40393,10051118,0
26-VIC,4457,11322279:10037356:11183849,UVic via Tillicum/McKenzie,31720,11183849,0
15-VIC,3240,11314294:10037357:10049575,UVic - Fort/Foul Bay Express,19054,10049575,0
22-VIC,4461,11262172:10037360:10051063,Vic General via Hastings,36320,10051063,0
31-VIC,3240,11314037:10037361:10050178,Royal Oak Exch via Glanford,18743,10050178,0
95-VIC,4446,11038893:10037362:10051309,Blink - to Langford,18836,10051309,1
6-VIC,4446,11039380:10037366:10052861,Downtown,18962,10052861,1
3-VIC,4460,11329639:10037367:10051350,James Bay via Quimper Loop,21590,10051350,0
3-VIC,4462,11333368:10037371:10051607,James Bay,21723,10051607,0
6A-VIC,4461,11261212:10037372:10051363,Downtown via Emily Carr,21741,10051363,1
21-VIC,4455,11086566:10037374:11184217,Downtown - to 7 UVic,23429,11184217,1
21-VIC,4450,11086566:10037374:11184316,Downtown - to 7 UVic,23429,11184316,1
22-VIC,4455,11086873:10037375:11026117,Vic General via Hastings,36320,11026117,0
22-VIC,4450,11086873:10037375:11026173,Vic General via Hastings,36320,11026173,0
53-VIC,4444,11033303:10037376:10049401,Vic General via Atkins,39974,10049401,0
53-VIC,4439,11033303:10037376:10050550,Vic General via Atkins,39974,10050550,0
14-VIC,4457,11321990:10037378:11184025,Vic General via Craigflower,40195,11184025,1
60-VIC,4460,11329991:10037379:10049039,Langford Exch via Lagoon,19362,10049039,0
6-VIC,4460,11328869:10037380:10051457,Royal Oak Exch via Royal Oak Ctr,18715,10051457,0
15-VIC,4459,11324578:10037382:10051605,UVic - Fort/Foul Bay Express,19054,10051605,0
30-VIC,4460,11329063:10037385:10050249,Downtown,18838,10050249,1
4-VIC,4439,11001336:10037386:10049282,Downtown via Hillside,26927,10049282,1
4-VIC,4444,11001336:10037386:10050174,Downtown via Hillside,26927,10050174,1
27-VIC,4446,11039081:10037388:10052882,Gordon Head via Shelbourne,26178,10052882,0
28-VIC,4462,11332360:10037389:10049360,Downtown,36290,10049360,1
53-VIC,4430,11318719:10037391:11025975,Vic General via Atkins,40221,11025975,0
26-VIC,4461,11261946:10037399:11183757,Dockyard via McKenzie/Tillicum,40061,11183757,1
26-VIC,4457,11322242:10037400:10051091,Dockyard via McKenzie/Tillicum,40061,10051091,1
39-VIC,4439,11028623:10037401:10048888,UVic via Royal Oak,40421,10048888,0
39-VIC,4444,11028623:10037401:10050692,UVic via Royal Oak,40421,10050692,0
30-VIC,4444,11032527:10037402:10051406,Royal Oak Exch via Carey,18634,10051406,0
30-VIC,4439,11032527:10037402:10052164,Royal Oak Exch via Carey,18634,10052164,0
5-VIC,3240,11313656:10037404:10795772,Willows,23383,10795772,0
4-VIC,4455,11087668:10037407:10049930,Downtown via Hillside,26927,10049930,1
4-VIC,4450,11087668:10037407:10052434,Downtown via Hillside,26927,10052434,1
57-VIC,4450,11085960:10037408:10050183,Langford Exch via McCallum,40271,10050183,1
57-VIC,4455,11085960:10037408:10052212,Langford Exch via McCallum,40271,10052212,1
5-VIC,4445,11035912:10037409:10051652,Willows,23383,10051652,0
2-VIC,4446,11039213:10037412:10051773,South Oak Bay,23427,10051773,0
31-VIC,4430,11319180:10037413:10048900,Royal Oak Exch via Glanford,18743,10048900,0
21-VIC,4430,11317672:10037414:11184194,Interurban to VI Tech Park,18452,11184194,0
75-VIC,4455,11084789:10037416:10049190,Saanichton Exch via Keating Industrial,18742,10049190,0
75-VIC,4450,11084789:10037416:10050820,Saanichton Exch via Keating Industrial,18742,10050820,0
95-VIC,4445,11035513:10037418:10052722,Blink - to Downtown,18717,10052722,0
22-VIC,4461,11262150:10037419:11184398,Hillside Ctr via Hastings,19096,11184398,1
28-VIC,4446,11039073:10037420:10050084,Majestic via Shelbourne,18982,10050084,0
7N-VIC,4459,11325232:10037422:11183826,UVic via Cook St Village,21703,11183826,1
6-VIC,4462,11332667:10037428:10050456,Royal Oak Exch via Royal Oak Ctr,18715,10050456,0
31-VIC,4461,11261517:10037429:10051995,Downtown,18859,10051995,1
39-VIC,4446,11040378:10037433:11184661,UVic via Royal Oak,19305,11184661,0
32-VIC,4430,11319029:10037434:10051974,Cordova Bay,18608,10051974,0
2-VIC,4430,11319265:10037435:10052554,South Oak Bay,23427,10052554,0
10-VIC,4455,11085739:10037436:10050815,Royal Jubilee via Vic West,18521,10050815,0
10-VIC,4450,11085739:10037436:10052128,Royal Jubilee via Vic West,18521,10052128,0
22-VIC,4450,11086908:10037437:10051148,Hillside Ctr via Hastings,23430,10051148,1
22-VIC,4455,11086908:10037437:10052878,Hillside Ctr via Hastings,23430,10052878,1
14-VIC,4461,11261858:10037439:10050499,Vic General via Craigflower,40195,10050499,1
61-VIC,3240,11313438:10037441:11184163,Sooke,39808,11184163,1
2-VIC,4459,11324036:10037443:10052514,South Oak Bay,23427,10052514,0
95-VIC,4439,11001912:10037444:10052534,Blink - to Downtown,18717,10052534,0
95-VIC,4444,11001912:10037444:10052820,Blink - to Downtown,18717,10052820,0
15-VIC,4444,11001768:10037445:10050025,Esquimalt - Fort/Yates Express,23403,10050025,1
15-VIC,4439,11001768:10037445:10052347,Esquimalt - Fort/Yates Express,23403,10052347,1
58-VIC,4450,11085917:10037447:10050183,Goldstream Mdws via Westhills,40201,10050183,1
58-VIC,4455,11085917:10037447:10052212,Goldstream Mdws via Westhills,40201,10052212,1
26A-VIC,4444,11001851:10037448:10796151,to Uptown only - Blanshard St,40309,10796151,1
49-VIC,4460,11330117:10037449:10050696,Langford Exch via Florence Lake,36543,10050696,1
32-VIC,4455,11084686:10037451:10049467,Cordova Bay,18608,10049467,0
32-VIC,4450,11084686:10037451:10050021,Cordova Bay,18608,10050021,0
14-VIC,4445,11036541:10037452:11184234,Vic General via Craigflower,40195,11184234,1
57-VIC,4461,11262602:10037453:10050523,Thetis Heights via McCallum,22957,10050523,0
25-VIC,4441,11032391:10037456:10049488,Maplewood via Cook North,40196,10049488,0
25-VIC,4442,11032391:10037456:10050078,Maplewood via Cook North,40196,10050078,0
25-VIC,4444,11032391:10037456:10051103,Maplewood via Cook North,40196,10051103,0
70X-VIC,3240,11313233:10037457:10796347,Express to Victoria,40070,10796347,1
3-VIC,4459,11324970:10037461:10050246,James Bay via Quimper Loop,21590,10050246,0
85-VIC,4459,11324883:10037464:10051480,North Saanich,19285,10051480,0
27-VIC,4445,11035810:10037465:10050851,Downtown,36309,10050851,1
6-VIC,4459,11324246:10037466:10050517,Royal Oak Exch via Royal Oak Ctr,18715,10050517,0
21N-VIC,4430,11317411:10037469:11184018,Night Rte to Camosun via Straw Vale,23396,11184018,0
